alert_id,alert_type,is_sar,tran_id,orig_acct,bene_acct,tx_type,base_amt,tran_timestamp 
704,cycle,True,1300291,60381,92888,TRANSFER,849.08,2018-02-23T00:00:00Z
428,fan_out,True,1300332,53399,12588,TRANSFER,828.55,2018-02-23T00:00:00Z
40,fan_in,True,1300794,46791,1973,TRANSFER,478.91,2018-02-24T00:00:00Z
787,cycle,True,1301842,50007,43102,TRANSFER,871.9,2018-02-24T00:00:00Z
920,cycle,True,1302828,78653,56770,TRANSFER,466.98,2018-02-24T00:00:00Z
31,fan_in,True,1302913,18766,53766,TRANSFER,247.03,2018-02-25T00:00:00Z
343,fan_out,True,1303097,52690,52456,TRANSFER,789.09,2018-02-25T00:00:00Z
556,fan_out,True,1303151,121,15265,TRANSFER,981.69,2018-02-25T00:00:00Z
243,fan_in,True,1303304,58565,4284,TRANSFER,865.57,2018-02-25T00:00:00Z
920,cycle,True,1303640,29333,61524,TRANSFER,733.12,2018-02-25T00:00:00Z
787,cycle,True,1303845,63180,45571,TRANSFER,793.61,2018-02-25T00:00:00Z
81,fan_in,True,1304121,85597,52233,TRANSFER,307.71,2018-02-25T00:00:00Z
884,cycle,True,1304367,65010,38085,TRANSFER,980.74,2018-02-25T00:00:00Z
222,fan_in,True,1304475,84955,52295,TRANSFER,323.47,2018-02-25T00:00:00Z
104,fan_in,True,1304690,55442,1198,TRANSFER,512.42,2018-02-25T00:00:00Z
212,fan_in,True,1304729,16306,52827,TRANSFER,619.14,2018-02-25T00:00:00Z
393,fan_out,True,1305069,51840,16036,TRANSFER,288.92,2018-02-25T00:00:00Z
330,fan_out,True,1305127,1212,29210,TRANSFER,777.65,2018-02-25T00:00:00Z
43,fan_in,True,1305139,8183,3242,TRANSFER,170.82,2018-02-25T00:00:00Z
555,fan_out,True,1305248,52500,23332,TRANSFER,813.57,2018-02-25T00:00:00Z
516,fan_out,True,1305736,53678,58120,TRANSFER,640.34,2018-02-26T00:00:00Z
343,fan_out,True,1305978,52690,63527,TRANSFER,616.54,2018-02-26T00:00:00Z
920,cycle,True,1306313,52297,17396,TRANSFER,976.25,2018-02-26T00:00:00Z
127,fan_in,True,1307009,75375,52001,TRANSFER,533.84,2018-02-26T00:00:00Z
528,fan_out,True,1307876,3497,1815,TRANSFER,924.42,2018-02-27T00:00:00Z
319,fan_out,True,1308576,52986,87465,TRANSFER,346.2,2018-02-27T00:00:00Z
941,cycle,True,1310018,12204,18078,TRANSFER,196.38,2018-02-27T00:00:00Z
904,cycle,True,1310844,92292,1323,TRANSFER,654.69,2018-02-28T00:00:00Z
941,cycle,True,1312435,60294,48609,TRANSFER,107.49,2018-02-28T00:00:00Z
941,cycle,True,1312436,18078,51201,TRANSFER,796.01,2018-02-28T00:00:00Z
617,cycle,True,1313217,32625,69970,TRANSFER,404.4,2018-03-01T00:00:00Z
787,cycle,True,1313790,43102,13283,TRANSFER,940.14,2018-03-01T00:00:00Z
787,cycle,True,1313791,13283,63180,TRANSFER,418.28,2018-03-01T00:00:00Z
787,cycle,True,1313792,45571,50007,TRANSFER,111.28,2018-03-01T00:00:00Z
322,fan_out,True,1314030,53313,84546,TRANSFER,623.13,2018-03-01T00:00:00Z
302,fan_out,True,1315808,53267,23162,TRANSFER,325.95,2018-03-02T00:00:00Z
920,cycle,True,1316006,17396,29333,TRANSFER,563.52,2018-03-02T00:00:00Z
920,cycle,True,1316007,61524,10635,TRANSFER,326.46,2018-03-02T00:00:00Z
305,fan_out,True,1316065,553,6985,TRANSFER,581.1,2018-03-02T00:00:00Z
266,fan_in,True,1316212,75430,51022,TRANSFER,394.6,2018-03-02T00:00:00Z
149,fan_in,True,1316359,18714,50401,TRANSFER,476.92,2018-03-02T00:00:00Z
439,fan_out,True,1316927,55222,65533,TRANSFER,123.39,2018-03-02T00:00:00Z
904,cycle,True,1317547,92514,78864,TRANSFER,826.54,2018-03-02T00:00:00Z
328,fan_out,True,1317603,52575,1937,TRANSFER,16.42,2018-03-02T00:00:00Z
27,fan_in,True,1317785,45059,53726,TRANSFER,309.41,2018-03-02T00:00:00Z
210,fan_in,True,1318456,5580,51993,TRANSFER,732.19,2018-03-03T00:00:00Z
937,cycle,True,1318556,51563,30720,TRANSFER,820.7,2018-03-03T00:00:00Z
904,cycle,True,1318761,23732,2132,TRANSFER,963.14,2018-03-03T00:00:00Z
112,fan_in,True,1319255,15666,50613,TRANSFER,755.84,2018-03-03T00:00:00Z
384,fan_out,True,1319586,50854,5057,TRANSFER,793.28,2018-03-03T00:00:00Z
109,fan_in,True,1319703,59575,3900,TRANSFER,843.54,2018-03-03T00:00:00Z
649,cycle,True,1320608,50967,69854,TRANSFER,983.47,2018-03-04T00:00:00Z
385,fan_out,True,1321144,2037,8033,TRANSFER,116.61,2018-03-04T00:00:00Z
273,fan_in,True,1321421,85435,1268,TRANSFER,389.71,2018-03-04T00:00:00Z
450,fan_out,True,1321440,51250,26663,TRANSFER,340.34,2018-03-04T00:00:00Z
604,cycle,True,1321550,1271,81337,TRANSFER,859.85,2018-03-04T00:00:00Z
884,cycle,True,1321702,51182,83217,TRANSFER,441.04,2018-03-04T00:00:00Z
240,fan_in,True,1322316,84570,51814,TRANSFER,267.19,2018-03-04T00:00:00Z
139,fan_in,True,1322491,17482,3750,TRANSFER,573.15,2018-03-04T00:00:00Z
289,fan_in,True,1322795,97400,5175,TRANSFER,343.08,2018-03-04T00:00:00Z
371,fan_out,True,1323154,2130,98906,TRANSFER,756.39,2018-03-05T00:00:00Z
384,fan_out,True,1323246,50854,7316,TRANSFER,953.96,2018-03-05T00:00:00Z
920,cycle,True,1324319,56770,52297,TRANSFER,459.72,2018-03-05T00:00:00Z
884,cycle,True,1325200,65332,65010,TRANSFER,960.59,2018-03-05T00:00:00Z
884,cycle,True,1325201,38085,51182,TRANSFER,297.56,2018-03-05T00:00:00Z
184,fan_in,True,1325585,49172,53649,TRANSFER,137.41,2018-03-06T00:00:00Z
649,cycle,True,1326126,19863,21014,TRANSFER,927.49,2018-03-06T00:00:00Z
188,fan_in,True,1326134,89698,473,TRANSFER,857.43,2018-03-06T00:00:00Z
904,cycle,True,1326573,78864,92292,TRANSFER,320.58,2018-03-06T00:00:00Z
937,cycle,True,1326796,22381,74190,TRANSFER,572.57,2018-03-06T00:00:00Z
937,cycle,True,1326797,74190,62671,TRANSFER,219.74,2018-03-06T00:00:00Z
427,fan_out,True,1327340,1581,84089,TRANSFER,826.97,2018-03-06T00:00:00Z
564,fan_out,True,1328315,53783,60372,TRANSFER,771.91,2018-03-07T00:00:00Z
102,fan_in,True,1329126,87445,1808,TRANSFER,924.24,2018-03-07T00:00:00Z
560,fan_out,True,1329210,1744,16692,TRANSFER,353.27,2018-03-07T00:00:00Z
94,fan_in,True,1329260,43503,702,TRANSFER,358.71,2018-03-07T00:00:00Z
649,cycle,True,1329586,3106,83289,TRANSFER,330.54,2018-03-07T00:00:00Z
649,cycle,True,1329587,21014,50967,TRANSFER,381.86,2018-03-07T00:00:00Z
319,fan_out,True,1330123,52986,51946,TRANSFER,728.63,2018-03-07T00:00:00Z
197,fan_in,True,1330259,23231,53785,TRANSFER,648.65,2018-03-07T00:00:00Z
920,cycle,True,1330431,10635,1045,TRANSFER,523.45,2018-03-07T00:00:00Z
638,cycle,True,1331157,50451,17927,TRANSFER,774.98,2018-03-08T00:00:00Z
638,cycle,True,1331158,16078,17220,TRANSFER,433.18,2018-03-08T00:00:00Z
257,fan_in,True,1331420,98963,53623,TRANSFER,501.94,2018-03-08T00:00:00Z
681,cycle,True,1331726,52778,49910,TRANSFER,519.71,2018-03-08T00:00:00Z
904,cycle,True,1331731,1323,66090,TRANSFER,965.41,2018-03-08T00:00:00Z
423,fan_out,True,1333251,5206,43777,TRANSFER,823.82,2018-03-09T00:00:00Z
904,cycle,True,1333686,78161,92514,TRANSFER,241.2,2018-03-09T00:00:00Z
319,fan_out,True,1334255,52986,68375,TRANSFER,510.56,2018-03-09T00:00:00Z
604,cycle,True,1334462,94112,14448,TRANSFER,728.13,2018-03-09T00:00:00Z
638,cycle,True,1334511,77118,31333,TRANSFER,665.06,2018-03-09T00:00:00Z
638,cycle,True,1334512,51797,50451,TRANSFER,811.45,2018-03-09T00:00:00Z
555,fan_out,True,1334629,52500,52496,TRANSFER,589.82,2018-03-09T00:00:00Z
920,cycle,True,1334797,17628,78653,TRANSFER,879.84,2018-03-09T00:00:00Z
208,fan_in,True,1335001,87308,3360,TRANSFER,955.91,2018-03-09T00:00:00Z
35,fan_in,True,1335158,58559,52224,TRANSFER,462.47,2018-03-09T00:00:00Z
318,fan_out,True,1335536,3875,79825,TRANSFER,530.11,2018-03-09T00:00:00Z
708,cycle,True,1336975,55197,58849,TRANSFER,445.91,2018-03-10T00:00:00Z
604,cycle,True,1336977,14448,8408,TRANSFER,423.08,2018-03-10T00:00:00Z
638,cycle,True,1337420,17220,77118,TRANSFER,386.58,2018-03-10T00:00:00Z
653,cycle,True,1337928,1490,59365,TRANSFER,118.75,2018-03-10T00:00:00Z
653,cycle,True,1337929,65209,8471,TRANSFER,541.5,2018-03-10T00:00:00Z
280,fan_in,True,1338558,33135,51443,TRANSFER,702.42,2018-03-11T00:00:00Z
138,fan_in,True,1339183,36932,51476,TRANSFER,785.75,2018-03-11T00:00:00Z
145,fan_in,True,1339436,67278,2096,TRANSFER,333.12,2018-03-11T00:00:00Z
48,fan_in,True,1339812,36306,3069,TRANSFER,398.35,2018-03-11T00:00:00Z
708,cycle,True,1340140,15932,82343,TRANSFER,854.11,2018-03-11T00:00:00Z
937,cycle,True,1340477,58509,51563,TRANSFER,868.31,2018-03-11T00:00:00Z
649,cycle,True,1341411,83289,19863,TRANSFER,539.54,2018-03-12T00:00:00Z
221,fan_in,True,1341662,78813,52188,TRANSFER,324.34,2018-03-12T00:00:00Z
604,cycle,True,1341926,8408,1271,TRANSFER,771.65,2018-03-12T00:00:00Z
708,cycle,True,1342502,71510,15932,TRANSFER,164.34,2018-03-12T00:00:00Z
708,cycle,True,1342503,82343,23226,TRANSFER,568.4,2018-03-12T00:00:00Z
201,fan_in,True,1342523,63493,53506,TRANSFER,119.61,2018-03-12T00:00:00Z
653,cycle,True,1342590,91906,1490,TRANSFER,509.41,2018-03-12T00:00:00Z
904,cycle,True,1342650,65719,78161,TRANSFER,598.05,2018-03-12T00:00:00Z
653,cycle,True,1343669,8471,92325,TRANSFER,508.29,2018-03-13T00:00:00Z
638,cycle,True,1343787,73148,16078,TRANSFER,574.54,2018-03-13T00:00:00Z
937,cycle,True,1344025,30720,63059,TRANSFER,984.66,2018-03-13T00:00:00Z
937,cycle,True,1344026,63059,22381,TRANSFER,225.72,2018-03-13T00:00:00Z
937,cycle,True,1344027,62671,58509,TRANSFER,367.64,2018-03-13T00:00:00Z
929,cycle,True,1344096,3388,95405,TRANSFER,701.14,2018-03-13T00:00:00Z
929,cycle,True,1344097,84062,62496,TRANSFER,260.99,2018-03-13T00:00:00Z
708,cycle,True,1344655,87584,55197,TRANSFER,566.54,2018-03-13T00:00:00Z
547,fan_out,True,1345052,766,25376,TRANSFER,430.92,2018-03-13T00:00:00Z
207,fan_in,True,1345384,76276,2233,TRANSFER,707.28,2018-03-13T00:00:00Z
583,fan_out,True,1346203,2476,24977,TRANSFER,203.03,2018-03-14T00:00:00Z
589,fan_out,True,1346680,51511,47117,TRANSFER,522.26,2018-03-14T00:00:00Z
929,cycle,True,1347020,56942,87689,TRANSFER,413.66,2018-03-14T00:00:00Z
929,cycle,True,1347021,50021,45223,TRANSFER,587.49,2018-03-14T00:00:00Z
823,cycle,True,1348095,51557,47209,TRANSFER,803.91,2018-03-15T00:00:00Z
823,cycle,True,1348096,4571,21707,TRANSFER,416.35,2018-03-15T00:00:00Z
420,fan_out,True,1349330,52215,3503,TRANSFER,323.91,2018-03-15T00:00:00Z
508,fan_out,True,1350063,690,7707,TRANSFER,153.13,2018-03-15T00:00:00Z
929,cycle,True,1350152,87689,50021,TRANSFER,768.93,2018-03-15T00:00:00Z
929,cycle,True,1350153,62496,3388,TRANSFER,438.76,2018-03-15T00:00:00Z
649,cycle,True,1350260,69854,3106,TRANSFER,797.15,2018-03-15T00:00:00Z
263,fan_in,True,1350406,15493,1169,TRANSFER,461.06,2018-03-15T00:00:00Z
823,cycle,True,1351255,65914,51557,TRANSFER,808.09,2018-03-16T00:00:00Z
28,fan_in,True,1352060,89684,116,TRANSFER,356.94,2018-03-16T00:00:00Z
653,cycle,True,1352406,90584,11958,TRANSFER,424.81,2018-03-16T00:00:00Z
427,fan_out,True,1352753,1581,28988,TRANSFER,409.89,2018-03-16T00:00:00Z
929,cycle,True,1353194,95405,56942,TRANSFER,716.87,2018-03-17T00:00:00Z
929,cycle,True,1353195,45223,84062,TRANSFER,156.34,2018-03-17T00:00:00Z
681,cycle,True,1353206,24714,78766,TRANSFER,232.48,2018-03-17T00:00:00Z
681,cycle,True,1353207,78766,5917,TRANSFER,823.65,2018-03-17T00:00:00Z
681,cycle,True,1353208,5917,48436,TRANSFER,774.87,2018-03-17T00:00:00Z
681,cycle,True,1353209,88789,52778,TRANSFER,821.85,2018-03-17T00:00:00Z
638,cycle,True,1353445,17927,73148,TRANSFER,160.7,2018-03-17T00:00:00Z
638,cycle,True,1353446,31333,51797,TRANSFER,792.91,2018-03-17T00:00:00Z
823,cycle,True,1353697,94085,3249,TRANSFER,332.23,2018-03-17T00:00:00Z
568,fan_out,True,1354190,50863,59348,TRANSFER,466.39,2018-03-17T00:00:00Z
653,cycle,True,1354901,11958,65209,TRANSFER,848.37,2018-03-17T00:00:00Z
653,cycle,True,1355627,93963,90584,TRANSFER,853.83,2018-03-18T00:00:00Z
231,fan_in,True,1355702,40024,50722,TRANSFER,825.5,2018-03-18T00:00:00Z
271,fan_in,True,1356317,81985,3946,TRANSFER,782.47,2018-03-18T00:00:00Z
823,cycle,True,1356375,5994,94085,TRANSFER,313.89,2018-03-18T00:00:00Z
681,cycle,True,1356683,48436,6816,TRANSFER,562.1,2018-03-18T00:00:00Z
681,cycle,True,1356684,6816,88789,TRANSFER,757.09,2018-03-18T00:00:00Z
523,fan_out,True,1356992,50380,72408,TRANSFER,857.74,2018-03-18T00:00:00Z
154,fan_in,True,1357097,82491,3437,TRANSFER,719.42,2018-03-18T00:00:00Z
354,fan_out,True,1357429,2108,8639,TRANSFER,463.59,2018-03-18T00:00:00Z
353,fan_out,True,1357577,53013,27216,TRANSFER,458.97,2018-03-18T00:00:00Z
604,cycle,True,1359335,70280,94112,TRANSFER,412.85,2018-03-19T00:00:00Z
516,fan_out,True,1360138,53678,58449,TRANSFER,885.54,2018-03-19T00:00:00Z
708,cycle,True,1361953,23226,87584,TRANSFER,609.23,2018-03-20T00:00:00Z
790,cycle,True,1362170,3446,47399,TRANSFER,219.84,2018-03-20T00:00:00Z
790,cycle,True,1362171,45511,52441,TRANSFER,978.93,2018-03-20T00:00:00Z
653,cycle,True,1362507,92325,91906,TRANSFER,250.29,2018-03-20T00:00:00Z
178,fan_in,True,1364397,43007,50566,TRANSFER,589.93,2018-03-21T00:00:00Z
196,fan_in,True,1364557,81133,544,TRANSFER,173.28,2018-03-21T00:00:00Z
604,cycle,True,1364580,81337,70280,TRANSFER,635.75,2018-03-21T00:00:00Z
0,fan_in,True,1364823,85740,51389,TRANSFER,190.81,2018-03-21T00:00:00Z
653,cycle,True,1364939,59365,50328,TRANSFER,202.54,2018-03-21T00:00:00Z
653,cycle,True,1364940,50328,93963,TRANSFER,611.83,2018-03-21T00:00:00Z
131,fan_in,True,1365119,68821,50559,TRANSFER,306.08,2018-03-21T00:00:00Z
823,cycle,True,1365211,33556,4571,TRANSFER,409.33,2018-03-21T00:00:00Z
823,cycle,True,1365212,21707,73783,TRANSFER,690.37,2018-03-21T00:00:00Z
681,cycle,True,1365798,49910,24714,TRANSFER,787.98,2018-03-22T00:00:00Z
245,fan_in,True,1366260,53175,3832,TRANSFER,575.33,2018-03-22T00:00:00Z
453,fan_out,True,1366811,51077,93529,TRANSFER,759.7,2018-03-22T00:00:00Z
708,cycle,True,1367121,3557,71510,TRANSFER,864.32,2018-03-22T00:00:00Z
790,cycle,True,1367136,52441,3446,TRANSFER,641.74,2018-03-22T00:00:00Z
823,cycle,True,1368105,47209,33556,TRANSFER,537.15,2018-03-23T00:00:00Z
823,cycle,True,1368106,73783,5994,TRANSFER,745.98,2018-03-23T00:00:00Z
823,cycle,True,1368107,3249,65914,TRANSFER,320.18,2018-03-23T00:00:00Z
415,fan_out,True,1369584,1840,43006,TRANSFER,776.81,2018-03-23T00:00:00Z
504,fan_out,True,1370273,53933,27006,TRANSFER,987.45,2018-03-23T00:00:00Z
439,fan_out,True,1370484,55222,79885,TRANSFER,187.24,2018-03-24T00:00:00Z
441,fan_out,True,1370509,2365,81605,TRANSFER,889.01,2018-03-24T00:00:00Z
826,cycle,True,1371094,2388,35663,TRANSFER,393.27,2018-03-24T00:00:00Z
708,cycle,True,1371774,58849,3557,TRANSFER,475.55,2018-03-24T00:00:00Z
469,fan_out,True,1375174,52977,12931,TRANSFER,835.75,2018-03-25T00:00:00Z
343,fan_out,True,1375416,52690,250,TRANSFER,321.17,2018-03-26T00:00:00Z
814,cycle,True,1376204,165,96428,TRANSFER,664.8,2018-03-26T00:00:00Z
814,cycle,True,1376205,72917,68944,TRANSFER,783.53,2018-03-26T00:00:00Z
405,fan_out,True,1376216,53683,19731,TRANSFER,177.83,2018-03-26T00:00:00Z
826,cycle,True,1376450,59302,60247,TRANSFER,929.2,2018-03-26T00:00:00Z
367,fan_out,True,1376885,50422,85583,TRANSFER,203.73,2018-03-26T00:00:00Z
155,fan_in,True,1378328,42521,51197,TRANSFER,368.7,2018-03-27T00:00:00Z
304,fan_out,True,1379037,52325,83685,TRANSFER,970.94,2018-03-27T00:00:00Z
472,fan_out,True,1379369,2498,79845,TRANSFER,943.81,2018-03-27T00:00:00Z
385,fan_out,True,1381668,2037,29,TRANSFER,118.78,2018-03-28T00:00:00Z
314,fan_out,True,1382199,53458,82958,TRANSFER,744.07,2018-03-28T00:00:00Z
621,cycle,True,1384383,3447,1546,TRANSFER,212.74,2018-03-29T00:00:00Z
420,fan_out,True,1384551,52215,13333,TRANSFER,173.84,2018-03-29T00:00:00Z
835,cycle,True,1384594,53971,54138,TRANSFER,940.83,2018-03-29T00:00:00Z
488,fan_out,True,1385149,3378,12304,TRANSFER,318.03,2018-03-30T00:00:00Z
814,cycle,True,1385203,68944,165,TRANSFER,616.59,2018-03-30T00:00:00Z
456,fan_out,True,1385543,53559,52307,TRANSFER,161.22,2018-03-30T00:00:00Z
504,fan_out,True,1386640,53933,72048,TRANSFER,138.07,2018-03-30T00:00:00Z
998,cycle,True,1386643,51635,92896,TRANSFER,513.59,2018-03-30T00:00:00Z
621,cycle,True,1386755,82102,54791,TRANSFER,268.07,2018-03-30T00:00:00Z
882,cycle,True,1387067,50921,19743,TRANSFER,687.02,2018-03-30T00:00:00Z
826,cycle,True,1387117,23237,59302,TRANSFER,378.08,2018-03-30T00:00:00Z
400,fan_out,True,1388763,50171,87785,TRANSFER,516.41,2018-03-31T00:00:00Z
826,cycle,True,1389341,60247,46419,TRANSFER,343.38,2018-03-31T00:00:00Z
998,cycle,True,1389684,42677,44819,TRANSFER,672.12,2018-03-31T00:00:00Z
790,cycle,True,1389714,47399,7325,TRANSFER,477.23,2018-03-31T00:00:00Z
790,cycle,True,1389715,7325,45511,TRANSFER,780.32,2018-03-31T00:00:00Z
724,cycle,True,1390190,53905,84967,TRANSFER,406.03,2018-04-01T00:00:00Z
724,cycle,True,1390191,49350,11874,TRANSFER,740.75,2018-04-01T00:00:00Z
130,fan_in,True,1390325,97774,51506,TRANSFER,358.39,2018-04-01T00:00:00Z
62,fan_in,True,1390334,85803,53160,TRANSFER,409.39,2018-04-01T00:00:00Z
88,fan_in,True,1391202,25768,3283,TRANSFER,551.87,2018-04-01T00:00:00Z
998,cycle,True,1391386,44819,18937,TRANSFER,300.87,2018-04-01T00:00:00Z
260,fan_in,True,1391464,31483,53064,TRANSFER,476.85,2018-04-01T00:00:00Z
621,cycle,True,1391735,46768,19518,TRANSFER,521.49,2018-04-01T00:00:00Z
621,cycle,True,1391736,84817,24627,TRANSFER,804.65,2018-04-01T00:00:00Z
385,fan_out,True,1391753,2037,96753,TRANSFER,54.7,2018-04-01T00:00:00Z
349,fan_out,True,1391878,52113,44731,TRANSFER,966.74,2018-04-01T00:00:00Z
50,fan_in,True,1392134,62373,2231,TRANSFER,591.01,2018-04-01T00:00:00Z
724,cycle,True,1392492,23032,59750,TRANSFER,573.43,2018-04-02T00:00:00Z
882,cycle,True,1393432,60262,35290,TRANSFER,994.37,2018-04-02T00:00:00Z
132,fan_in,True,1394397,49961,1284,TRANSFER,450.53,2018-04-02T00:00:00Z
776,cycle,True,1394678,51577,98058,TRANSFER,844.88,2018-04-02T00:00:00Z
776,cycle,True,1394679,70330,51577,TRANSFER,559.4,2018-04-02T00:00:00Z
740,cycle,True,1394724,2367,7104,TRANSFER,423.5,2018-04-02T00:00:00Z
740,cycle,True,1394725,94915,98010,TRANSFER,421.71,2018-04-02T00:00:00Z
998,cycle,True,1394967,18937,51635,TRANSFER,364.23,2018-04-03T00:00:00Z
393,fan_out,True,1395158,51840,67158,TRANSFER,596.84,2018-04-03T00:00:00Z
826,cycle,True,1396002,24535,23237,TRANSFER,454.17,2018-04-03T00:00:00Z
740,cycle,True,1396436,73200,61866,TRANSFER,622.76,2018-04-03T00:00:00Z
776,cycle,True,1396718,45558,24794,TRANSFER,937.48,2018-04-03T00:00:00Z
740,cycle,True,1398127,38555,2367,TRANSFER,770.73,2018-04-04T00:00:00Z
536,fan_out,True,1398876,50305,44448,TRANSFER,826.04,2018-04-04T00:00:00Z
621,cycle,True,1399895,19518,82102,TRANSFER,483.99,2018-04-05T00:00:00Z
621,cycle,True,1399896,54791,84817,TRANSFER,493.73,2018-04-05T00:00:00Z
776,cycle,True,1400170,21379,70330,TRANSFER,545.95,2018-04-05T00:00:00Z
882,cycle,True,1401649,74210,60262,TRANSFER,133.19,2018-04-05T00:00:00Z
882,cycle,True,1401650,24458,48073,TRANSFER,888.93,2018-04-05T00:00:00Z
882,cycle,True,1402217,80133,74210,TRANSFER,660.3,2018-04-06T00:00:00Z
882,cycle,True,1402218,16399,24458,TRANSFER,565.85,2018-04-06T00:00:00Z
685,cycle,True,1402521,51287,89901,TRANSFER,814.2,2018-04-06T00:00:00Z
685,cycle,True,1402522,52541,46047,TRANSFER,182.43,2018-04-06T00:00:00Z
19,fan_in,True,1402785,94133,2645,TRANSFER,820.84,2018-04-06T00:00:00Z
274,fan_in,True,1404412,9345,51535,TRANSFER,774.16,2018-04-06T00:00:00Z
247,fan_in,True,1404481,36944,51921,TRANSFER,668.78,2018-04-06T00:00:00Z
724,cycle,True,1404583,73381,49350,TRANSFER,943.14,2018-04-06T00:00:00Z
621,cycle,True,1404685,29218,3447,TRANSFER,532.89,2018-04-07T00:00:00Z
776,cycle,True,1404786,17944,21379,TRANSFER,437.83,2018-04-07T00:00:00Z
152,fan_in,True,1404826,80354,3924,TRANSFER,790.18,2018-04-07T00:00:00Z
724,cycle,True,1404867,2947,22430,TRANSFER,983.53,2018-04-07T00:00:00Z
724,cycle,True,1404868,22430,73381,TRANSFER,141.8,2018-04-07T00:00:00Z
724,cycle,True,1404869,59750,53905,TRANSFER,901.77,2018-04-07T00:00:00Z
391,fan_out,True,1405128,51313,43681,TRANSFER,948.1,2018-04-07T00:00:00Z
826,cycle,True,1405463,35663,24535,TRANSFER,805.49,2018-04-07T00:00:00Z
826,cycle,True,1405464,46419,2388,TRANSFER,835.34,2018-04-07T00:00:00Z
835,cycle,True,1406111,75313,77869,TRANSFER,243.51,2018-04-07T00:00:00Z
504,fan_out,True,1406854,53933,98391,TRANSFER,832.23,2018-04-07T00:00:00Z
688,cycle,True,1406883,2377,67281,TRANSFER,450.14,2018-04-07T00:00:00Z
688,cycle,True,1406884,92399,8673,TRANSFER,648.85,2018-04-07T00:00:00Z
374,fan_out,True,1407118,51004,1050,TRANSFER,621.19,2018-04-08T00:00:00Z
65,fan_in,True,1407283,31470,2668,TRANSFER,261.32,2018-04-08T00:00:00Z
391,fan_out,True,1407469,51313,79871,TRANSFER,938.35,2018-04-08T00:00:00Z
688,cycle,True,1407511,82499,10490,TRANSFER,802.82,2018-04-08T00:00:00Z
814,cycle,True,1407604,87008,72917,TRANSFER,842.44,2018-04-08T00:00:00Z
998,cycle,True,1408196,92896,42677,TRANSFER,294.87,2018-04-08T00:00:00Z
95,fan_in,True,1408306,61848,53635,TRANSFER,505.28,2018-04-08T00:00:00Z
621,cycle,True,1408414,24627,29218,TRANSFER,795.04,2018-04-08T00:00:00Z
740,cycle,True,1409420,61866,33450,TRANSFER,888.46,2018-04-08T00:00:00Z
814,cycle,True,1409580,96428,87008,TRANSFER,573.65,2018-04-09T00:00:00Z
889,cycle,True,1410145,52466,80126,TRANSFER,828.87,2018-04-09T00:00:00Z
371,fan_out,True,1410374,2130,73837,TRANSFER,462.13,2018-04-09T00:00:00Z
724,cycle,True,1410853,84967,2947,TRANSFER,252.6,2018-04-09T00:00:00Z
724,cycle,True,1410854,11874,23032,TRANSFER,183.96,2018-04-09T00:00:00Z
688,cycle,True,1411004,10747,62343,TRANSFER,124.4,2018-04-09T00:00:00Z
688,cycle,True,1413020,8673,77637,TRANSFER,89.29,2018-04-10T00:00:00Z
776,cycle,True,1413157,24794,17944,TRANSFER,957.2,2018-04-10T00:00:00Z
483,fan_out,True,1413168,50851,30320,TRANSFER,923.41,2018-04-10T00:00:00Z
882,cycle,True,1414185,48073,50921,TRANSFER,199.98,2018-04-11T00:00:00Z
889,cycle,True,1415247,42078,52466,TRANSFER,276.91,2018-04-11T00:00:00Z
270,fan_in,True,1415281,48974,51186,TRANSFER,615.0,2018-04-11T00:00:00Z
827,cycle,True,1415340,51708,79353,TRANSFER,474.88,2018-04-11T00:00:00Z
827,cycle,True,1415341,39049,48524,TRANSFER,951.67,2018-04-11T00:00:00Z
827,cycle,True,1415342,30322,69922,TRANSFER,902.7,2018-04-11T00:00:00Z
827,cycle,True,1415343,69922,55399,TRANSFER,937.18,2018-04-11T00:00:00Z
353,fan_out,True,1416523,53013,72909,TRANSFER,280.8,2018-04-11T00:00:00Z
882,cycle,True,1416638,35290,73932,TRANSFER,675.4,2018-04-12T00:00:00Z
882,cycle,True,1416639,73932,16399,TRANSFER,432.92,2018-04-12T00:00:00Z
827,cycle,True,1416692,52507,28339,TRANSFER,986.35,2018-04-12T00:00:00Z
827,cycle,True,1416693,48524,30322,TRANSFER,148.09,2018-04-12T00:00:00Z
264,fan_in,True,1417108,79630,2927,TRANSFER,429.41,2018-04-12T00:00:00Z
776,cycle,True,1417531,98058,45558,TRANSFER,255.58,2018-04-12T00:00:00Z
312,fan_out,True,1418283,51502,16763,TRANSFER,362.78,2018-04-12T00:00:00Z
312,fan_out,True,1418284,51502,4018,TRANSFER,362.78,2018-04-12T00:00:00Z
835,cycle,True,1418456,54138,52396,TRANSFER,271.28,2018-04-12T00:00:00Z
882,cycle,True,1419479,19743,80133,TRANSFER,292.26,2018-04-13T00:00:00Z
344,fan_out,True,1419636,50455,7416,TRANSFER,147.36,2018-04-13T00:00:00Z
499,fan_out,True,1421122,52610,23191,TRANSFER,726.17,2018-04-13T00:00:00Z
298,fan_in,True,1422006,5576,312,TRANSFER,951.59,2018-04-14T00:00:00Z
571,fan_out,True,1422917,2313,35698,TRANSFER,636.39,2018-04-14T00:00:00Z
233,fan_in,True,1423088,95419,52936,TRANSFER,424.37,2018-04-14T00:00:00Z
889,cycle,True,1423788,20653,74510,TRANSFER,436.05,2018-04-14T00:00:00Z
