birthPlaceCountry,countryOfIncorporation,countryOfResidency,deathTime,firstName,isActive,lastName,legalName,listedCompany,maritalStatus,middleName,name,nameAlias,nationality,occupation,organizationSymbol,partyId,partyType,sourceOfIncome,title,website,gender,homePhone,alternatePhone,cellPhone,primaryPhone,workPhone,alternateEmail,companyEmail,personalEmail,workEmail,isIndividual 
US,US,US,,,,,,,,,,,US,,,73015,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73016,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73020,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73021,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73025,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73031,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73032,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73034,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73035,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73036,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73039,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73042,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73044,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73051,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73052,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73053,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73055,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73058,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73060,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73063,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73068,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73069,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73072,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73073,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73076,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73079,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73081,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73083,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73087,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73088,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73089,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73090,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73091,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73093,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73094,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73097,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73098,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73099,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73100,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73103,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73105,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73107,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73109,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73111,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73114,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73115,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73117,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73118,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73119,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73120,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73121,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73123,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73125,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73127,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73131,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73133,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73135,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73136,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73139,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73141,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73150,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73153,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73154,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73157,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73158,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73160,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73165,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73168,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73170,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73171,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73174,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73177,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73179,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73181,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73184,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73185,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73187,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73188,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73191,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73192,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73195,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73197,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73198,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73199,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73200,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73201,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73202,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73204,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73205,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73206,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73210,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73211,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73212,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73213,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73215,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73216,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73217,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73218,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73219,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73220,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73221,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73223,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73224,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73232,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73233,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73236,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73237,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73238,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73239,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73240,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73241,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73242,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73243,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73246,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73248,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73250,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73251,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73252,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73257,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73258,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73259,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73263,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73264,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73267,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73268,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73271,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73275,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73280,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73284,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73286,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73288,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73291,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73293,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73294,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73295,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73296,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73299,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73300,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73302,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73303,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73304,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73311,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73312,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73314,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73316,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73321,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73322,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73324,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73325,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73327,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73328,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73334,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73337,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73342,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73343,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73346,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73348,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73350,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73351,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73352,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73353,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73354,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73355,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73358,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73362,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73365,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73366,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73371,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73372,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73374,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73375,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73380,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73382,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73384,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73386,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73387,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73389,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73390,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73392,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73394,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73399,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73400,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73401,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73402,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73404,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73405,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73408,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73409,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73410,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73411,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73412,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73414,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73415,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73418,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73419,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73421,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73422,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73423,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73424,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73425,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73426,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73427,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73429,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73430,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73432,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73434,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73436,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73439,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73441,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73443,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73447,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73452,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73453,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73454,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73455,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73459,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73460,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73461,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73462,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73463,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73465,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73466,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73469,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73470,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73478,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73480,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73481,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73482,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73485,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73487,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73490,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73491,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73493,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73494,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73495,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73496,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73500,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73501,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73502,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73504,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73506,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73507,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73508,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73509,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73510,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73511,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73512,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73513,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73515,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73516,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73517,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73518,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73522,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73523,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73525,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73527,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73529,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73531,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73532,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73535,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73536,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73537,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73538,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73540,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73543,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73545,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73546,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73547,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73548,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73549,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73551,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73553,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73554,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73555,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73557,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73558,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73559,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73560,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73562,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73563,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73566,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73567,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73568,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73569,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73573,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73575,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73578,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73579,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73582,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73585,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73587,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73588,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73589,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73592,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73593,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73594,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73595,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73600,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73604,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73605,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73609,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73612,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73614,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73617,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73618,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73619,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73620,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73622,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73627,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73629,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73630,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73632,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73633,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73637,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73639,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73645,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73646,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73650,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73653,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73654,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73657,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73660,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73661,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73662,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73664,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73665,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73667,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73670,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,73671,Organization,,,,,,,,,,,,,,False
